start,end
1537014600.0,1537122600.0
1537001400.0,1537019400.0
1536991200.0,1537005600.0
1536822000.0,1536861600.0
1535699400.0,1535785800.0
1535644200.0,1535658600.0
1535611200.0,1535697600.0
1535610300.0,1535696700.0
1535523600.0,1535610000.0
1535460900.0,1535464500.0
1535435100.0,1535463900.0
1535391600.0,1535413200.0
1535367300.0,1535396100.0
1535353200.0,1535378400.0
1535101500.0,1535126700.0
1535094900.0,1535181300.0
1535009700.0,1535096100.0
1534834800.0,1534870800.0
1538555700.0,1538642100.0
1538500200.0,1538586600.0
1538414700.0,1538425500.0
1538378700.0,1538465100.0
1538373600.0,1538398800.0
1538136000.0,1538154000.0
1538031600.0,1538071200.0
1538028000.0,1538053200.0
1537941600.0,1537977600.0
1537881300.0,1537899300.0
1540447200.0,1540576800.0
1540400400.0,1540411200.0
1540366200.0,1540395000.0
1540281000.0,1540306200.0
1531729800.0,1531773000.0
1531728000.0,1531814400.0
1540199700.0,1540232100.0
1531529400.0,1531565400.0
1540106100.0,1540192500.0
1531378500.0,1531396500.0
1539976500.0,1539983700.0
1539963000.0,1540081800.0
1539956700.0,1539974700.0
1531310100.0,1531349700.0
1531291500.0,1531377900.0
1531270200.0,1531356600.0
1531203000.0,1531289400.0
1531176600.0,1531270200.0
1539843300.0,1539893700.0
1539842400.0,1539867600.0
1539844500.0,1539930900.0
1539856800.0,1539867600.0
1539787200.0,1539801600.0
1530886500.0,1530987300.0
1530884700.0,1530971100.0
1539713400.0,1539717000.0
1539696900.0,1539711300.0
1539683100.0,1539708300.0
1539673500.0,1539695100.0
1539670500.0,1539720900.0
1539624300.0,1539642300.0
1539617100.0,1539624300.0
1530774000.0,1530817200.0
1530770400.0,1530799200.0
1530766800.0,1530853200.0
1536653700.0,1536686100.0
1536738600.0,1536789000.0
1536568500.0,1536604500.0
1536403800.0,1536429000.0
1530377700.0,1530384900.0
1530342000.0,1530378000.0
1536324000.0,1536331200.0
1530264300.0,1530350700.0
1536304800.0,1536344400.0
1536301200.0,1536387600.0
1536253200.0,1536267600.0
1530184200.0,1530195000.0
1530179700.0,1530266100.0
1536221100.0,1536307500.0
1530172500.0,1530212100.0
1530168300.0,1530254700.0
1530167700.0,1530254100.0
1536135600.0,1536160800.0
1536134400.0,1536170400.0
1530002700.0,1530035100.0
1536048900.0,1536081300.0
1536044400.0,1536130800.0
1536044400.0,1536084000.0
1536741000.0,1536773400.0
1536039600.0,1536126000.0
1536653400.0,1536689400.0
1535955300.0,1535980500.0
1536649200.0,1536688800.0
1536566700.0,1536653100.0
1536559200.0,1536580800.0
1536498300.0,1536512700.0
1533286800.0,1533312000.0
1533283200.0,1533369600.0
1536394800.0,1536398400.0
1533201300.0,1533233700.0
1533024000.0,1533052800.0
1536304800.0,1536337200.0
1533019500.0,1533105900.0
1536299100.0,1536331500.0
1532970000.0,1532988000.0
1532969700.0,1532991300.0
1532944800.0,1533031200.0
1536212700.0,1536237900.0
1532702100.0,1532712900.0
1536148800.0,1536163200.0
1532622600.0,1532640600.0
1536132300.0,1536218700.0
1536131700.0,1536178500.0
1532591400.0,1532677800.0
1536127200.0,1536148800.0
1536071700.0,1536089700.0
1536052200.0,1536099000.0
1536051900.0,1536073500.0
1535995800.0,1536006600.0
1535983500.0,1535987100.0
1532412000.0,1532437200.0
1535967300.0,1536053700.0
1535961600.0,1535983200.0
1532326500.0,1532348100.0
1532098800.0,1532109600.0
1532098800.0,1532109600.0
1532073600.0,1532106000.0
1535744100.0,1535758500.0
1535706900.0,1535789700.0
1532016000.0,1532030400.0
1537774200.0,1537788600.0
1531983600.0,1532023200.0
1537605000.0,1537731000.0
1537691400.0,1537727400.0
1537523100.0,1537555500.0
1537444200.0,1537465800.0
1531808100.0,1531869300.0
1534764000.0,1534789200.0
1537427100.0,1537463100.0
1537426800.0,1537466400.0
1534746600.0,1534779000.0
1534614600.0,1534618200.0
1534611000.0,1534614600.0
1534508100.0,1534529700.0
1537289100.0,1537310700.0
1537273800.0,1537295400.0
1537255500.0,1537298700.0
1537253700.0,1537340100.0
1537253400.0,1537293000.0
1534242600.0,1534271400.0
1534239900.0,1534268700.0
1534233600.0,1534320000.0
1537090200.0,1537122600.0
1537019100.0,1537051500.0
1537002600.0,1537006200.0
1534181400.0,1534192200.0
1536838200.0,1536856200.0
1533910200.0,1533924600.0
1536826500.0,1536869700.0
1536771300.0,1536789300.0
1533802200.0,1533888600.0
1533797700.0,1533884100.0
1533801300.0,1533887700.0
1533737100.0,1533744300.0
1527267300.0,1527296100.0
1527255600.0,1527262800.0
1533723300.0,1533809700.0
1533722400.0,1533754800.0
1533652800.0,1533739200.0
1527232800.0,1527452400.0
1533628800.0,1533664800.0
1533624900.0,1533678900.0
1533589200.0,1533592800.0
1533556800.0,1533560400.0
1533536100.0,1533568500.0
1527113700.0,1527200100.0
1527145200.0,1527184800.0
1541247300.0,1541337300.0
1541232000.0,1541268000.0
1541230500.0,1541262900.0
1541176500.0,1541180100.0
1541143800.0,1541255400.0
1541146500.0,1541160900.0
1526843400.0,1526854200.0
1526805900.0,1526849100.0
1526737500.0,1526759100.0
1541001300.0,1541008500.0
1526578500.0,1526596500.0
1540972200.0,1541015400.0
1526545200.0,1526581200.0
1540966200.0,1541052600.0
1540899300.0,1540913700.0
1526536800.0,1526623200.0
1526456400.0,1526485200.0
1540882800.0,1540969200.0
1540884600.0,1540899000.0
1540890000.0,1540918800.0
1526395200.0,1526402400.0
1526367300.0,1526453700.0
1540799700.0,1540821300.0
1526371200.0,1526400000.0
1526372100.0,1526390100.0
1526304600.0,1526319000.0
1540648800.0,1540663200.0
1526142600.0,1526149800.0
1540646100.0,1540649700.0
1526130000.0,1526144400.0
1540626300.0,1540709100.0
1540626000.0,1540665600.0
1540625400.0,1540657800.0
1540538100.0,1540624500.0
1534744500.0,1534830900.0
1534669500.0,1534701900.0
1540489500.0,1540507500.0
1534632000.0,1534635600.0
1534487400.0,1534573800.0
1534484700.0,1534571100.0
1534407900.0,1534519500.0
1539530100.0,1539537300.0
1534402800.0,1534438800.0
1534401900.0,1534445100.0
1539412200.0,1539498600.0
1539330000.0,1539366000.0
1539329100.0,1539415500.0
1534266000.0,1534284000.0
1534242600.0,1534264200.0
1539246600.0,1539279000.0
1534320000.0,1534406400.0
1534152300.0,1534159500.0
1534147500.0,1534183500.0
1533933900.0,1533937500.0
1533922500.0,1533947700.0
1539071700.0,1539111300.0
1539064800.0,1539093600.0
1538982000.0,1539014400.0
1533631800.0,1533660600.0
1533627000.0,1533648600.0
1538980200.0,1539005400.0
1533625200.0,1533661200.0
1533624300.0,1533710700.0
1533622800.0,1533709200.0
1538901300.0,1538930100.0
1538844000.0,1538872800.0
1533543900.0,1533579900.0
1538732400.0,1538750400.0
1528366800.0,1528399200.0
1538719200.0,1538744400.0
1528357800.0,1528393800.0
1528303800.0,1528325400.0
1538635800.0,1538722200.0
1528286400.0,1528372800.0
1528280700.0,1528284300.0
1528271100.0,1528357500.0
1528266300.0,1528352700.0
1528218000.0,1528225200.0
1528201800.0,1528216200.0
1528358400.0,1528383600.0
1528185600.0,1528214400.0
1528177800.0,1528264200.0
1528277100.0,1528280700.0
1528271700.0,1528307700.0
1528270500.0,1528306500.0
1528190700.0,1528205100.0
1528185000.0,1528271400.0
1527870900.0,1527888900.0
1527922200.0,1528062600.0
1528129500.0,1528136700.0
1528100100.0,1528114500.0
1527750000.0,1527793200.0
1527851700.0,1527880500.0
1527663900.0,1527699900.0
1527661800.0,1527748200.0
1527840300.0,1527872700.0
1527661800.0,1527694200.0
1527582900.0,1527618900.0
1527580800.0,1527616800.0
1527763200.0,1527774000.0
1527575100.0,1527614700.0
1527680100.0,1527708900.0
1527494400.0,1527534000.0
1527486300.0,1527572700.0
1527489000.0,1527517800.0
1527373800.0,1527384600.0
1527580800.0,1527613200.0
1527581700.0,1527682500.0
1527580800.0,1527609600.0
1533282600.0,1533318600.0
1533196800.0,1533232800.0
1533194400.0,1533212400.0
1533196800.0,1533207600.0
1533188700.0,1533213900.0
1533115500.0,1533201900.0
1533023700.0,1533059700.0
1527425100.0,1527511500.0
1532941500.0,1532977500.0
1531724700.0,1531764300.0
1532931300.0,1532952900.0
1531722000.0,1531743600.0
1532689200.0,1532721600.0
1532682900.0,1532718900.0
1531469100.0,1531501500.0
1531467900.0,1531511100.0
1531467000.0,1531503000.0
1532589300.0,1532675700.0
1531443000.0,1531529400.0
1531375200.0,1531400400.0
1531324200.0,1531342200.0
1532423400.0,1532434200.0
1531289100.0,1531310700.0
1531226400.0,1531244400.0
1532331300.0,1532417700.0
1531214400.0,1531250400.0
1532331000.0,1532417400.0
1532078700.0,1532165100.0
1531117800.0,1531139400.0
1531116900.0,1531149300.0
1530863100.0,1530888300.0
1531895400.0,1531942200.0
1531893600.0,1531918800.0
1530858000.0,1530944400.0
1530784800.0,1530871200.0
1530693600.0,1530726000.0
1538469900.0,1538498700.0
1530602700.0,1530689100.0
1530600900.0,1530636900.0
1527324000.0,1527327600.0
1527237000.0,1527345000.0
1527148200.0,1527173400.0
1527144600.0,1527231000.0
1529917200.0,1530003600.0
1529917200.0,1529935200.0
1529911200.0,1529997600.0
1529910000.0,1530021600.0
1529908200.0,1529933400.0
1538114400.0,1538139600.0
1529751600.0,1529859600.0
1529743800.0,1529783400.0
1538057700.0,1538068500.0
1538056800.0,1538071200.0
1526982000.0,1527014400.0
1526976300.0,1527062700.0
1526976000.0,1527008400.0
1538034600.0,1538121000.0
1529654400.0,1529690400.0
1526971500.0,1527057900.0
1526812800.0,1526830800.0
1526658600.0,1526673000.0
1529566200.0,1529577000.0
1529481000.0,1529567400.0
1526027700.0,1526114100.0
1526543700.0,1526576100.0
1526537700.0,1526624100.0
1525870800.0,1525881600.0
1526470800.0,1526481600.0
1525851900.0,1525895100.0
1526468400.0,1526490000.0
1537782900.0,1537815300.0
1525765500.0,1525851900.0
1526449800.0,1526536200.0
1525762800.0,1525802400.0
1541183700.0,1541201700.0
1541184300.0,1541198700.0
1526367900.0,1526454300.0
1525838400.0,1526061600.0
1541147400.0,1541183400.0
1541146200.0,1541171400.0
1525528500.0,1525539300.0
1525518900.0,1525547700.0
1525517100.0,1525545900.0
1525417200.0,1525456800.0
1541059800.0,1541088600.0
1540989300.0,1541010900.0
1540990800.0,1541001600.0
1529996400.0,1530036000.0
1529136000.0,1529222400.0
1529094600.0,1529109000.0
1530005400.0,1530091800.0
1540965600.0,1540990800.0
1529999400.0,1530035400.0
1540922400.0,1540936800.0
1527254700.0,1527276300.0
1528987200.0,1529026800.0
1540882800.0,1540969200.0
1527170700.0,1527188700.0
1527147900.0,1527234300.0
1540819200.0,1540822800.0
1528914900.0,1528932900.0
1528914300.0,1528935900.0
1527147000.0,1527161400.0
1540796400.0,1540882800.0
1527061200.0,1527093600.0
1527060300.0,1527096300.0
1528826400.0,1528840800.0
1528794000.0,1528822800.0
1528793100.0,1528814700.0
1528790400.0,1528826400.0
1528790400.0,1528812000.0
1540631700.0,1540642500.0
1528783500.0,1528833900.0
1526975100.0,1526985900.0
1540558800.0,1540562400.0
1526972400.0,1527015600.0
1528724100.0,1528760100.0
1540542600.0,1540575000.0
1540541700.0,1540552500.0
1526755200.0,1526758800.0
1526741100.0,1526748300.0
1526739600.0,1526757600.0
1526718900.0,1526805300.0
1540540800.0,1540548000.0
1528642800.0,1528660800.0
1528642500.0,1528649700.0
1540456200.0,1540495800.0
1540453200.0,1540539600.0
1526630400.0,1526652000.0
1526634000.0,1526666400.0
1535703000.0,1535706600.0
1528476600.0,1529020200.0
1535698800.0,1535724000.0
1526542800.0,1526586000.0
1535696400.0,1535782800.0
1526542200.0,1526567400.0
1526540700.0,1526652300.0
1526458200.0,1526490600.0
1526456400.0,1526542800.0
1526411100.0,1526418300.0
1526374500.0,1526410500.0
1530376200.0,1530408600.0
1535524500.0,1535610900.0
1526367600.0,1526407200.0
1530253200.0,1530339600.0
1535440800.0,1535527200.0
1526295600.0,1526306400.0
1526285100.0,1526321100.0
1526133000.0,1526215800.0
1526056200.0,1526059800.0
1526047200.0,1526065200.0
1530168300.0,1530254700.0
1530169200.0,1530208800.0
1535350500.0,1535372100.0
1535208300.0,1535240700.0
1535202000.0,1535234400.0
1535180400.0,1535302800.0
1535115600.0,1535133600.0
1529959800.0,1529963400.0
1529941500.0,1529948700.0
1535094900.0,1535181300.0
1535011800.0,1535047800.0
1535011800.0,1535098200.0
1529829900.0,1529916300.0
1529746800.0,1529750400.0
1535005800.0,1535092200.0
1536737400.0,1536823800.0
1534942800.0,1534960800.0
1534939200.0,1534964400.0
1529653200.0,1529692800.0
1536688800.0,1536703200.0
1536687900.0,1536705900.0
1536728400.0,1536786000.0
1536645600.0,1536670800.0
1529388000.0,1529438400.0
1529391600.0,1529431200.0
1536511200.0,1536522000.0
1529322300.0,1529340300.0
1536409800.0,1536449400.0
1536404400.0,1536426000.0
1536332400.0,1536346800.0
1529150400.0,1529175600.0
1530046800.0,1530057600.0
1536220500.0,1536350100.0
1536217200.0,1536256800.0
1536216300.0,1536302700.0
1536184200.0,1536231000.0
1528891500.0,1528902300.0
1536047400.0,1536083400.0
1536039900.0,1536068700.0
1528871400.0,1528903800.0
1528801200.0,1528808400.0
1528798800.0,1528809600.0
1535969100.0,1536001500.0
1535956200.0,1535985000.0
1535881800.0,1535925000.0
1528706400.0,1528746000.0
1535794500.0,1535816100.0
1535792400.0,1535828400.0
1535777400.0,1535863800.0
1535720400.0,1535738400.0
1535704800.0,1535722800.0
1528700400.0,1528725600.0
1528697700.0,1528748100.0
1534761900.0,1534790700.0
1528532100.0,1528564500.0
1534748400.0,1534773600.0
1528478100.0,1528485300.0
1534752000.0,1534860000.0
1528444200.0,1528530600.0
1528390800.0,1528405200.0
1534408500.0,1534440900.0
1534405800.0,1534492200.0
1529744100.0,1529747700.0
1534248300.0,1534259100.0
1534236600.0,1534272600.0
1529584800.0,1529599200.0
1534229400.0,1534315800.0
1534229100.0,1534254300.0
1534159800.0,1534185000.0
1529562900.0,1529598900.0
1529563500.0,1529700300.0
1534141800.0,1534185000.0
1533977100.0,1534009500.0
1533978000.0,1534089600.0
1533915900.0,1533933900.0
1533909600.0,1533927600.0
1533888000.0,1533913200.0
1525869000.0,1525887000.0
1533888000.0,1533902400.0
1525845000.0,1526079000.0
1525766400.0,1525780800.0
1533648600.0,1533652200.0
1533628200.0,1533671400.0
1525511700.0,1525533300.0
1533558300.0,1533576300.0
1533538800.0,1533556800.0
1533537000.0,1533623400.0
1533471300.0,1533492900.0
1540450500.0,1540536900.0
1525329900.0,1525416300.0
1529479800.0,1529566200.0
1529479200.0,1529511600.0
1529393700.0,1529426100.0
1540364400.0,1540404000.0
1540286100.0,1540314900.0
1540285200.0,1540310400.0
1540279500.0,1540365900.0
1540275300.0,1540322100.0
1540273500.0,1540359900.0
1540189800.0,1540222200.0
1540037100.0,1540051500.0
1540035000.0,1540056600.0
1539934500.0,1540020900.0
1539852000.0,1539891600.0
1539790200.0,1539793800.0
1539763800.0,1539803400.0
1539702900.0,1539710100.0
1539601500.0,1539623100.0
1538473800.0,1538502600.0
1538212500.0,1538234100.0
1538208900.0,1538295300.0
1537940700.0,1538027100.0
1537862400.0,1537894800.0
1537803000.0,1537806600.0
1537772400.0,1537858800.0
1537772400.0,1537801200.0
1528369200.0,1528405200.0
1528358700.0,1528445100.0
1528269000.0,1528355400.0
1528219800.0,1528234200.0
1541180100.0,1541183700.0
1528187400.0,1528219800.0
1528101900.0,1528145100.0
1541138400.0,1541163600.0
1527951600.0,1527958800.0
1541060100.0,1541099700.0
1527929100.0,1528015500.0
1527875100.0,1527896700.0
1527845700.0,1527881700.0
1541059200.0,1541073600.0
1540990200.0,1541011800.0
1540978800.0,1541011200.0
1527749100.0,1527835500.0
1540967700.0,1541000100.0
1540971900.0,1540986300.0
1540890900.0,1540977300.0
1540885500.0,1540921500.0
1540879200.0,1540908000.0
1540809600.0,1540845600.0
1540808400.0,1540830000.0
1540803000.0,1540842600.0
1527340500.0,1527358500.0
1540545300.0,1540631700.0
1540534800.0,1540621200.0
1540464000.0,1540489200.0
1529054400.0,1529090400.0
1528964400.0,1529050800.0
1528962000.0,1529005200.0
1528911900.0,1528933500.0
1528908300.0,1528922700.0
1528879200.0,1528965600.0
1528875600.0,1528962000.0
1528875600.0,1528908000.0
1528695900.0,1528753500.0
1528616100.0,1528702500.0
1528482600.0,1528486200.0
1528451100.0,1528487100.0
1528442100.0,1528481700.0
1530597600.0,1530630000.0
1530603000.0,1530635400.0
1530453600.0,1530568800.0
1530365400.0,1530372600.0
1530354900.0,1530365700.0
1530342600.0,1530429000.0
1530285000.0,1530306600.0
1530259200.0,1530298800.0
1530117000.0,1530131400.0
1530108600.0,1530119400.0
