DateTime,Temperature per Hour,Precipitation per Hour,Snowfall Hourly,Sales,Spots
1614270600.0,12.4,0.0,0.0,42,31
1614274200.0,10.9,0.0,0.0,42,21
1614277800.0,9.9,0.0,0.0,42,15
1614281400.0,9.2,0.0,0.0,42,11
1614285000.0,8.7,0.0,0.0,42,6
1614288600.0,8.6,0.0,0.0,42,5
1614292200.0,8.6,0.0,0.0,42,5
1614295800.0,8.3,0.0,0.0,42,3
1614299400.0,7.8,0.0,0.0,42,4
1614303000.0,7.7,0.0,0.0,42,4
1614306600.0,7.2,0.0,0.0,42,4
1614310200.0,6.7,0.0,0.0,42,4
1614313800.0,6.7,0.0,0.0,42,4
1614317400.0,6.9,0.0,0.0,42,18
1614321000.0,6.6,0.0,0.0,42,33
1614324600.0,6.8,0.0,0.0,42,53
1614328200.0,4.9,0.0,0.0,42,59
1614331800.0,8.3,0.0,0.0,42,62
1614335400.0,10.3,0.0,0.0,42,64
1614339000.0,11.5,0.0,0.0,42,56
1614342600.0,11.3,0.0,0.0,42,53
1614346200.0,12.7,0.0,0.0,42,52
1614349800.0,13.0,0.0,0.0,42,54
1614353400.0,11.3,0.03,0.0,42,46
1614357000.0,10.7,0.0,0.0,42,37
1614360600.0,9.4,0.03,0.0,42,27
1614364200.0,9.0,0.0,0.0,42,15
1614367800.0,8.7,0.0,0.0,42,11
1614371400.0,7.6,0.04,0.0,42,9
1614375000.0,7.1,0.0,0.0,42,10
1614378600.0,6.1,0.0,0.0,42,9
1614382200.0,5.7,0.0,0.0,42,7
1614385800.0,4.9,0.0,0.0,42,8
1614389400.0,4.1,0.0,0.0,42,8
1614393000.0,3.9,0.0,0.0,42,8
1614396600.0,3.7,0.0,0.0,42,8
1614400200.0,3.4,0.0,0.0,42,8
1614403800.0,3.1,0.0,0.0,42,11
1614407400.0,2.9,0.0,0.0,42,13
1614411000.0,3.0,0.0,0.0,42,18
1614414600.0,4.1,0.0,0.0,42,23
1614418200.0,4.8,0.0,0.0,42,23
1614421800.0,5.6,0.0,0.0,42,27
1614425400.0,6.0,0.0,0.0,42,24
1614429000.0,6.3,0.0,0.0,42,25
1614432600.0,6.7,0.0,0.0,42,24
1614436200.0,6.7,0.0,0.0,42,22
1614439800.0,5.8,0.0,0.0,42,19
1614443400.0,5.3,0.0,0.0,42,14
1614447000.0,4.5,0.0,0.0,42,13
1614450600.0,3.7,0.0,0.0,42,12
1614454200.0,2.8,0.0,0.0,42,11
1614457800.0,1.8,0.0,0.0,42,9
1614461400.0,1.0,0.0,0.0,42,10
1614465000.0,0.5,0.0,0.0,42,10
1614468600.0,0.1,0.0,0.0,42,7
1614472200.0,-0.2,0.0,0.0,42,10
1614475800.0,-0.6,0.0,0.0,42,9
1614479400.0,-0.8,0.0,0.0,42,9
1614483000.0,-0.9,0.0,0.0,42,9
1614486600.0,-0.9,0.0,0.0,42,9
1614490200.0,-1.0,0.0,0.0,42,9
1614493800.0,-1.2,0.0,0.0,42,11
1614497400.0,-0.1,0.0,0.0,42,12
1614501000.0,1.9,0.0,0.0,42,10
1614504600.0,4.5,0.0,0.0,42,10
1614508200.0,6.6,0.0,0.0,42,13
1614511800.0,7.5,0.0,0.0,42,13
1614515400.0,8.8,0.0,0.0,42,17
1614519000.0,9.4,0.0,0.0,42,16
1614522600.0,8.9,0.0,0.0,42,14
1614526200.0,8.8,0.0,0.0,42,12
1614529800.0,6.9,0.0,0.0,42,13
1614533400.0,5.2,0.0,0.0,42,12
